Date,Product Name,Product Category,Units Sold,Unit Price,Total Revenue,Region,Transaction ID
2025-02-10,Flowy Palazzo Pants,Women · Bottomwear,1,699,699,Chennai,T20250210-CHE
2025-02-10,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Chennai,T20250210-CHE
2025-02-10,Denim Jacket,Outerwear,2,1799,3598,Chennai,T20250210-CHE
2025-02-10,Anarkali Kurta Set,Ethnic & Occasion,4,1999,7996,Chennai,T20250210-CHE
2025-02-10,Cotton Handloom Saree,Ethnic & Occasion,7,1599,11193,Chennai,T20250210-CHE
2025-02-10,Nehru Jacket,Ethnic & Occasion,3,1499,4497,Chennai,T20250210-CHE
2025-02-10,Oversized Cotton Tee,Men · Topwear,7,349,2443,Pune,T20250210-PUN
2025-02-10,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Pune,T20250210-PUN
2025-02-10,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Pune,T20250210-PUN
2025-02-10,Pique Polo T-Shirt,Men · Topwear,8,599,4792,Pune,T20250210-PUN
2025-02-10,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Pune,T20250210-PUN
2025-02-10,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Pune,T20250210-PUN
2025-02-10,Cargo Joggers,Men · Bottomwear,2,899,1798,Pune,T20250210-PUN
2025-02-10,Rayon Crop Top,Women · Topwear,8,399,3192,Pune,T20250210-PUN
2025-02-10,Printed A-Line Kurti,Women · Topwear,10,799,7990,Pune,T20250210-PUN
2025-02-10,Ribbed Knit Top,Women · Topwear,3,549,1647,Pune,T20250210-PUN
2025-02-10,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Pune,T20250210-PUN
2025-02-10,Flowy Palazzo Pants,Women · Bottomwear,6,699,4194,Pune,T20250210-PUN
2025-02-10,Pleated Midi Skirt,Women · Bottomwear,2,899,1798,Pune,T20250210-PUN
2025-02-10,Denim Jacket,Outerwear,1,1799,1799,Pune,T20250210-PUN
2025-02-10,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Pune,T20250210-PUN
2025-02-10,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Pune,T20250210-PUN
2025-02-10,Nehru Jacket,Ethnic & Occasion,2,1499,2998,Pune,T20250210-PUN
2025-02-10,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Pune,T20250210-PUN
2025-02-10,Oversized Cotton Tee,Men · Topwear,4,349,1396,Kolkata,T20250210-KOL
2025-02-10,Linen Blend Casual Shirt,Men · Topwear,7,999,6993,Kolkata,T20250210-KOL
2025-02-10,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Kolkata,T20250210-KOL
2025-02-10,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Kolkata,T20250210-KOL
2025-02-10,Slim Fit Chinos,Men · Bottomwear,2,1199,2398,Kolkata,T20250210-KOL
2025-02-10,Straight Fit Denim Jeans,Men · Bottomwear,4,1499,5996,Kolkata,T20250210-KOL
2025-02-10,Cargo Joggers,Men · Bottomwear,3,899,2697,Kolkata,T20250210-KOL
2025-02-10,Rayon Crop Top,Women · Topwear,6,399,2394,Kolkata,T20250210-KOL
2025-02-10,Printed A-Line Kurti,Women · Topwear,7,799,5593,Kolkata,T20250210-KOL
2025-02-10,Ribbed Knit Top,Women · Topwear,3,549,1647,Kolkata,T20250210-KOL
2025-02-10,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Kolkata,T20250210-KOL
2025-02-10,High-Rise Skinny Jeans,Women · Bottomwear,2,1399,2798,Kolkata,T20250210-KOL
2025-02-10,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Kolkata,T20250210-KOL
2025-02-10,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Kolkata,T20250210-KOL
2025-02-10,Denim Jacket,Outerwear,2,1799,3598,Kolkata,T20250210-KOL
2025-02-10,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Kolkata,T20250210-KOL
2025-02-10,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Kolkata,T20250210-KOL
2025-02-10,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Kolkata,T20250210-KOL
2025-02-10,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Kolkata,T20250210-KOL
2025-02-10,Oversized Cotton Tee,Men · Topwear,4,349,1396,Ahmedabad,T20250210-AHM
2025-02-10,Linen Blend Casual Shirt,Men · Topwear,10,999,9990,Ahmedabad,T20250210-AHM
2025-02-10,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Ahmedabad,T20250210-AHM
2025-02-10,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Ahmedabad,T20250210-AHM
2025-02-10,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Ahmedabad,T20250210-AHM
2025-02-10,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Ahmedabad,T20250210-AHM
2025-02-10,Cargo Joggers,Men · Bottomwear,1,899,899,Ahmedabad,T20250210-AHM
2025-02-10,Rayon Crop Top,Women · Topwear,8,399,3192,Ahmedabad,T20250210-AHM
2025-02-10,Printed A-Line Kurti,Women · Topwear,9,799,7191,Ahmedabad,T20250210-AHM
2025-02-10,Ribbed Knit Top,Women · Topwear,2,549,1098,Ahmedabad,T20250210-AHM
2025-02-10,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Ahmedabad,T20250210-AHM
2025-02-10,Flowy Palazzo Pants,Women · Bottomwear,1,699,699,Ahmedabad,T20250210-AHM
2025-02-10,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Ahmedabad,T20250210-AHM
2025-02-10,Puffer Jacket,Outerwear,2,2499,4998,Ahmedabad,T20250210-AHM
2025-02-10,Denim Jacket,Outerwear,2,1799,3598,Ahmedabad,T20250210-AHM
2025-02-10,Anarkali Kurta Set,Ethnic & Occasion,3,1999,5997,Ahmedabad,T20250210-AHM
2025-02-10,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Ahmedabad,T20250210-AHM
2025-02-10,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Ahmedabad,T20250210-AHM
2025-02-10,Embroidered Sherwani,Ethnic & Occasion,2,3499,6998,Ahmedabad,T20250210-AHM
2025-02-11,Oversized Cotton Tee,Men · Topwear,8,349,2792,Bengaluru,T20250211-BEN
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Bengaluru,T20250211-BEN
2025-02-11,Zip-Up Hoodie,Men · Topwear,3,1299,3897,Bengaluru,T20250211-BEN
2025-02-11,Pique Polo T-Shirt,Men · Topwear,3,599,1797,Bengaluru,T20250211-BEN
2025-02-11,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Bengaluru,T20250211-BEN
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,9,1499,13491,Bengaluru,T20250211-BEN
2025-02-11,Cargo Joggers,Men · Bottomwear,2,899,1798,Bengaluru,T20250211-BEN
2025-02-11,Rayon Crop Top,Women · Topwear,6,399,2394,Bengaluru,T20250211-BEN
2025-02-11,Printed A-Line Kurti,Women · Topwear,16,799,12784,Bengaluru,T20250211-BEN
2025-02-11,Ribbed Knit Top,Women · Topwear,1,549,549,Bengaluru,T20250211-BEN
2025-02-11,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Bengaluru,T20250211-BEN
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Bengaluru,T20250211-BEN
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,10,699,6990,Bengaluru,T20250211-BEN
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Bengaluru,T20250211-BEN
2025-02-11,Denim Jacket,Outerwear,4,1799,7196,Bengaluru,T20250211-BEN
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Bengaluru,T20250211-BEN
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,7,1599,11193,Bengaluru,T20250211-BEN
2025-02-11,Nehru Jacket,Ethnic & Occasion,5,1499,7495,Bengaluru,T20250211-BEN
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,3,3499,10497,Bengaluru,T20250211-BEN
2025-02-11,Oversized Cotton Tee,Men · Topwear,15,349,5235,Mumbai,T20250211-MUM
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Mumbai,T20250211-MUM
2025-02-11,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Mumbai,T20250211-MUM
2025-02-11,Pique Polo T-Shirt,Men · Topwear,14,599,8386,Mumbai,T20250211-MUM
2025-02-11,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Mumbai,T20250211-MUM
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,11,1499,16489,Mumbai,T20250211-MUM
2025-02-11,Cargo Joggers,Men · Bottomwear,4,899,3596,Mumbai,T20250211-MUM
2025-02-11,Rayon Crop Top,Women · Topwear,5,399,1995,Mumbai,T20250211-MUM
2025-02-11,Printed A-Line Kurti,Women · Topwear,13,799,10387,Mumbai,T20250211-MUM
2025-02-11,Ribbed Knit Top,Women · Topwear,2,549,1098,Mumbai,T20250211-MUM
2025-02-11,Oversized Sweatshirt,Women · Topwear,2,1099,2198,Mumbai,T20250211-MUM
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,6,1399,8394,Mumbai,T20250211-MUM
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,7,699,4893,Mumbai,T20250211-MUM
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,7,899,6293,Mumbai,T20250211-MUM
2025-02-11,Puffer Jacket,Outerwear,3,2499,7497,Mumbai,T20250211-MUM
2025-02-11,Denim Jacket,Outerwear,2,1799,3598,Mumbai,T20250211-MUM
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Mumbai,T20250211-MUM
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,6,1599,9594,Mumbai,T20250211-MUM
2025-02-11,Nehru Jacket,Ethnic & Occasion,4,1499,5996,Mumbai,T20250211-MUM
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,4,3499,13996,Mumbai,T20250211-MUM
2025-02-11,Oversized Cotton Tee,Men · Topwear,6,349,2094,Delhi,T20250211-DEL
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Delhi,T20250211-DEL
2025-02-11,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Delhi,T20250211-DEL
2025-02-11,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Delhi,T20250211-DEL
2025-02-11,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Delhi,T20250211-DEL
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Delhi,T20250211-DEL
2025-02-11,Cargo Joggers,Men · Bottomwear,5,899,4495,Delhi,T20250211-DEL
2025-02-11,Rayon Crop Top,Women · Topwear,6,399,2394,Delhi,T20250211-DEL
2025-02-11,Printed A-Line Kurti,Women · Topwear,10,799,7990,Delhi,T20250211-DEL
2025-02-11,Ribbed Knit Top,Women · Topwear,2,549,1098,Delhi,T20250211-DEL
2025-02-11,Oversized Sweatshirt,Women · Topwear,8,1099,8792,Delhi,T20250211-DEL
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,11,1399,15389,Delhi,T20250211-DEL
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,2,699,1398,Delhi,T20250211-DEL
2025-02-11,Puffer Jacket,Outerwear,5,2499,12495,Delhi,T20250211-DEL
2025-02-11,Denim Jacket,Outerwear,4,1799,7196,Delhi,T20250211-DEL
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Delhi,T20250211-DEL
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,6,1599,9594,Delhi,T20250211-DEL
2025-02-11,Nehru Jacket,Ethnic & Occasion,7,1499,10493,Delhi,T20250211-DEL
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Delhi,T20250211-DEL
2025-02-11,Oversized Cotton Tee,Men · Topwear,6,349,2094,Hyderabad,T20250211-HYD
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,3,999,2997,Hyderabad,T20250211-HYD
2025-02-11,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Hyderabad,T20250211-HYD
2025-02-11,Pique Polo T-Shirt,Men · Topwear,8,599,4792,Hyderabad,T20250211-HYD
2025-02-11,Slim Fit Chinos,Men · Bottomwear,7,1199,8393,Hyderabad,T20250211-HYD
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Hyderabad,T20250211-HYD
2025-02-11,Cargo Joggers,Men · Bottomwear,2,899,1798,Hyderabad,T20250211-HYD
2025-02-11,Rayon Crop Top,Women · Topwear,6,399,2394,Hyderabad,T20250211-HYD
2025-02-11,Printed A-Line Kurti,Women · Topwear,8,799,6392,Hyderabad,T20250211-HYD
2025-02-11,Ribbed Knit Top,Women · Topwear,2,549,1098,Hyderabad,T20250211-HYD
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Hyderabad,T20250211-HYD
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,1,899,899,Hyderabad,T20250211-HYD
2025-02-11,Puffer Jacket,Outerwear,1,2499,2499,Hyderabad,T20250211-HYD
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Hyderabad,T20250211-HYD
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Hyderabad,T20250211-HYD
2025-02-11,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Hyderabad,T20250211-HYD
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Hyderabad,T20250211-HYD
2025-02-11,Oversized Cotton Tee,Men · Topwear,6,349,2094,Chennai,T20250211-CHE
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,9,999,8991,Chennai,T20250211-CHE
2025-02-11,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Chennai,T20250211-CHE
2025-02-11,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Chennai,T20250211-CHE
2025-02-11,Slim Fit Chinos,Men · Bottomwear,3,1199,3597,Chennai,T20250211-CHE
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,3,1499,4497,Chennai,T20250211-CHE
2025-02-11,Cargo Joggers,Men · Bottomwear,3,899,2697,Chennai,T20250211-CHE
2025-02-11,Rayon Crop Top,Women · Topwear,8,399,3192,Chennai,T20250211-CHE
2025-02-11,Printed A-Line Kurti,Women · Topwear,5,799,3995,Chennai,T20250211-CHE
2025-02-11,Ribbed Knit Top,Women · Topwear,2,549,1098,Chennai,T20250211-CHE
2025-02-11,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Chennai,T20250211-CHE
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,2,1399,2798,Chennai,T20250211-CHE
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Chennai,T20250211-CHE
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,3,899,2697,Chennai,T20250211-CHE
2025-02-11,Puffer Jacket,Outerwear,3,2499,7497,Chennai,T20250211-CHE
2025-02-11,Denim Jacket,Outerwear,1,1799,1799,Chennai,T20250211-CHE
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,4,1999,7996,Chennai,T20250211-CHE
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,1,1599,1599,Chennai,T20250211-CHE
2025-02-11,Nehru Jacket,Ethnic & Occasion,4,1499,5996,Chennai,T20250211-CHE
2025-02-11,Oversized Cotton Tee,Men · Topwear,8,349,2792,Pune,T20250211-PUN
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Pune,T20250211-PUN
2025-02-11,Zip-Up Hoodie,Men · Topwear,1,1299,1299,Pune,T20250211-PUN
2025-02-11,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Pune,T20250211-PUN
2025-02-11,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Pune,T20250211-PUN
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,9,1499,13491,Pune,T20250211-PUN
2025-02-11,Cargo Joggers,Men · Bottomwear,3,899,2697,Pune,T20250211-PUN
2025-02-11,Rayon Crop Top,Women · Topwear,6,399,2394,Pune,T20250211-PUN
2025-02-11,Printed A-Line Kurti,Women · Topwear,6,799,4794,Pune,T20250211-PUN
2025-02-11,Ribbed Knit Top,Women · Topwear,3,549,1647,Pune,T20250211-PUN
2025-02-11,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Pune,T20250211-PUN
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Pune,T20250211-PUN
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Pune,T20250211-PUN
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Pune,T20250211-PUN
2025-02-11,Puffer Jacket,Outerwear,2,2499,4998,Pune,T20250211-PUN
2025-02-11,Denim Jacket,Outerwear,2,1799,3598,Pune,T20250211-PUN
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,7,1599,11193,Pune,T20250211-PUN
2025-02-11,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Pune,T20250211-PUN
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Pune,T20250211-PUN
2025-02-11,Oversized Cotton Tee,Men · Topwear,5,349,1745,Kolkata,T20250211-KOL
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Kolkata,T20250211-KOL
2025-02-11,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Kolkata,T20250211-KOL
2025-02-11,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Kolkata,T20250211-KOL
2025-02-11,Slim Fit Chinos,Men · Bottomwear,5,1199,5995,Kolkata,T20250211-KOL
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,6,1499,8994,Kolkata,T20250211-KOL
2025-02-11,Cargo Joggers,Men · Bottomwear,4,899,3596,Kolkata,T20250211-KOL
2025-02-11,Rayon Crop Top,Women · Topwear,5,399,1995,Kolkata,T20250211-KOL
2025-02-11,Printed A-Line Kurti,Women · Topwear,8,799,6392,Kolkata,T20250211-KOL
2025-02-11,Ribbed Knit Top,Women · Topwear,1,549,549,Kolkata,T20250211-KOL
2025-02-11,Oversized Sweatshirt,Women · Topwear,3,1099,3297,Kolkata,T20250211-KOL
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,4,1399,5596,Kolkata,T20250211-KOL
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Kolkata,T20250211-KOL
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,6,899,5394,Kolkata,T20250211-KOL
2025-02-11,Denim Jacket,Outerwear,3,1799,5397,Kolkata,T20250211-KOL
2025-02-11,Anarkali Kurta Set,Ethnic & Occasion,2,1999,3998,Kolkata,T20250211-KOL
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Kolkata,T20250211-KOL
2025-02-11,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Kolkata,T20250211-KOL
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,4,3499,13996,Kolkata,T20250211-KOL
2025-02-11,Oversized Cotton Tee,Men · Topwear,3,349,1047,Ahmedabad,T20250211-AHM
2025-02-11,Linen Blend Casual Shirt,Men · Topwear,6,999,5994,Ahmedabad,T20250211-AHM
2025-02-11,Zip-Up Hoodie,Men · Topwear,4,1299,5196,Ahmedabad,T20250211-AHM
2025-02-11,Pique Polo T-Shirt,Men · Topwear,5,599,2995,Ahmedabad,T20250211-AHM
2025-02-11,Slim Fit Chinos,Men · Bottomwear,6,1199,7194,Ahmedabad,T20250211-AHM
2025-02-11,Straight Fit Denim Jeans,Men · Bottomwear,4,1499,5996,Ahmedabad,T20250211-AHM
2025-02-11,Cargo Joggers,Men · Bottomwear,1,899,899,Ahmedabad,T20250211-AHM
2025-02-11,Rayon Crop Top,Women · Topwear,3,399,1197,Ahmedabad,T20250211-AHM
2025-02-11,Printed A-Line Kurti,Women · Topwear,6,799,4794,Ahmedabad,T20250211-AHM
2025-02-11,Ribbed Knit Top,Women · Topwear,9,549,4941,Ahmedabad,T20250211-AHM
2025-02-11,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Ahmedabad,T20250211-AHM
2025-02-11,High-Rise Skinny Jeans,Women · Bottomwear,3,1399,4197,Ahmedabad,T20250211-AHM
2025-02-11,Flowy Palazzo Pants,Women · Bottomwear,3,699,2097,Ahmedabad,T20250211-AHM
2025-02-11,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Ahmedabad,T20250211-AHM
2025-02-11,Denim Jacket,Outerwear,3,1799,5397,Ahmedabad,T20250211-AHM
2025-02-11,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Ahmedabad,T20250211-AHM
2025-02-11,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Ahmedabad,T20250211-AHM
2025-02-11,Embroidered Sherwani,Ethnic & Occasion,1,3499,3499,Ahmedabad,T20250211-AHM
2025-02-12,Oversized Cotton Tee,Men · Topwear,4,349,1396,Bengaluru,T20250212-BEN
2025-02-12,Linen Blend Casual Shirt,Men · Topwear,5,999,4995,Bengaluru,T20250212-BEN
2025-02-12,Zip-Up Hoodie,Men · Topwear,2,1299,2598,Bengaluru,T20250212-BEN
2025-02-12,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Bengaluru,T20250212-BEN
2025-02-12,Slim Fit Chinos,Men · Bottomwear,4,1199,4796,Bengaluru,T20250212-BEN
2025-02-12,Straight Fit Denim Jeans,Men · Bottomwear,5,1499,7495,Bengaluru,T20250212-BEN
2025-02-12,Cargo Joggers,Men · Bottomwear,7,899,6293,Bengaluru,T20250212-BEN
2025-02-12,Rayon Crop Top,Women · Topwear,5,399,1995,Bengaluru,T20250212-BEN
2025-02-12,Printed A-Line Kurti,Women · Topwear,9,799,7191,Bengaluru,T20250212-BEN
2025-02-12,Ribbed Knit Top,Women · Topwear,2,549,1098,Bengaluru,T20250212-BEN
2025-02-12,Oversized Sweatshirt,Women · Topwear,4,1099,4396,Bengaluru,T20250212-BEN
2025-02-12,High-Rise Skinny Jeans,Women · Bottomwear,7,1399,9793,Bengaluru,T20250212-BEN
2025-02-12,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Bengaluru,T20250212-BEN
2025-02-12,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Bengaluru,T20250212-BEN
2025-02-12,Puffer Jacket,Outerwear,4,2499,9996,Bengaluru,T20250212-BEN
2025-02-12,Anarkali Kurta Set,Ethnic & Occasion,5,1999,9995,Bengaluru,T20250212-BEN
2025-02-12,Cotton Handloom Saree,Ethnic & Occasion,3,1599,4797,Bengaluru,T20250212-BEN
2025-02-12,Nehru Jacket,Ethnic & Occasion,6,1499,8994,Bengaluru,T20250212-BEN
2025-02-12,Oversized Cotton Tee,Men · Topwear,11,349,3839,Mumbai,T20250212-MUM
2025-02-12,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Mumbai,T20250212-MUM
2025-02-12,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Mumbai,T20250212-MUM
2025-02-12,Pique Polo T-Shirt,Men · Topwear,7,599,4193,Mumbai,T20250212-MUM
2025-02-12,Slim Fit Chinos,Men · Bottomwear,1,1199,1199,Mumbai,T20250212-MUM
2025-02-12,Straight Fit Denim Jeans,Men · Bottomwear,4,1499,5996,Mumbai,T20250212-MUM
2025-02-12,Cargo Joggers,Men · Bottomwear,2,899,1798,Mumbai,T20250212-MUM
2025-02-12,Rayon Crop Top,Women · Topwear,12,399,4788,Mumbai,T20250212-MUM
2025-02-12,Printed A-Line Kurti,Women · Topwear,12,799,9588,Mumbai,T20250212-MUM
2025-02-12,Ribbed Knit Top,Women · Topwear,4,549,2196,Mumbai,T20250212-MUM
2025-02-12,Oversized Sweatshirt,Women · Topwear,1,1099,1099,Mumbai,T20250212-MUM
2025-02-12,High-Rise Skinny Jeans,Women · Bottomwear,10,1399,13990,Mumbai,T20250212-MUM
2025-02-12,Flowy Palazzo Pants,Women · Bottomwear,4,699,2796,Mumbai,T20250212-MUM
2025-02-12,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Mumbai,T20250212-MUM
2025-02-12,Puffer Jacket,Outerwear,1,2499,2499,Mumbai,T20250212-MUM
2025-02-12,Denim Jacket,Outerwear,1,1799,1799,Mumbai,T20250212-MUM
2025-02-12,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Mumbai,T20250212-MUM
2025-02-12,Cotton Handloom Saree,Ethnic & Occasion,4,1599,6396,Mumbai,T20250212-MUM
2025-02-12,Nehru Jacket,Ethnic & Occasion,1,1499,1499,Mumbai,T20250212-MUM
2025-02-12,Oversized Cotton Tee,Men · Topwear,7,349,2443,Delhi,T20250212-DEL
2025-02-12,Linen Blend Casual Shirt,Men · Topwear,4,999,3996,Delhi,T20250212-DEL
2025-02-12,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Delhi,T20250212-DEL
2025-02-12,Pique Polo T-Shirt,Men · Topwear,4,599,2396,Delhi,T20250212-DEL
2025-02-12,Slim Fit Chinos,Men · Bottomwear,5,1199,5995,Delhi,T20250212-DEL
2025-02-12,Straight Fit Denim Jeans,Men · Bottomwear,13,1499,19487,Delhi,T20250212-DEL
2025-02-12,Cargo Joggers,Men · Bottomwear,4,899,3596,Delhi,T20250212-DEL
2025-02-12,Rayon Crop Top,Women · Topwear,8,399,3192,Delhi,T20250212-DEL
2025-02-12,Printed A-Line Kurti,Women · Topwear,5,799,3995,Delhi,T20250212-DEL
2025-02-12,Ribbed Knit Top,Women · Topwear,6,549,3294,Delhi,T20250212-DEL
2025-02-12,Oversized Sweatshirt,Women · Topwear,7,1099,7693,Delhi,T20250212-DEL
2025-02-12,High-Rise Skinny Jeans,Women · Bottomwear,5,1399,6995,Delhi,T20250212-DEL
2025-02-12,Flowy Palazzo Pants,Women · Bottomwear,5,699,3495,Delhi,T20250212-DEL
2025-02-12,Pleated Midi Skirt,Women · Bottomwear,4,899,3596,Delhi,T20250212-DEL
2025-02-12,Puffer Jacket,Outerwear,4,2499,9996,Delhi,T20250212-DEL
2025-02-12,Denim Jacket,Outerwear,9,1799,16191,Delhi,T20250212-DEL
2025-02-12,Anarkali Kurta Set,Ethnic & Occasion,6,1999,11994,Delhi,T20250212-DEL
2025-02-12,Cotton Handloom Saree,Ethnic & Occasion,5,1599,7995,Delhi,T20250212-DEL
2025-02-12,Nehru Jacket,Ethnic & Occasion,5,1499,7495,Delhi,T20250212-DEL
2025-02-12,Oversized Cotton Tee,Men · Topwear,2,349,698,Hyderabad,T20250212-HYD
2025-02-12,Linen Blend Casual Shirt,Men · Topwear,9,999,8991,Hyderabad,T20250212-HYD
2025-02-12,Zip-Up Hoodie,Men · Topwear,5,1299,6495,Hyderabad,T20250212-HYD
2025-02-12,Pique Polo T-Shirt,Men · Topwear,1,599,599,Hyderabad,T20250212-HYD
2025-02-12,Slim Fit Chinos,Men · Bottomwear,5,1199,5995,Hyderabad,T20250212-HYD
2025-02-12,Straight Fit Denim Jeans,Men · Bottomwear,7,1499,10493,Hyderabad,T20250212-HYD
2025-02-12,Cargo Joggers,Men · Bottomwear,8,899,7192,Hyderabad,T20250212-HYD
2025-02-12,Rayon Crop Top,Women · Topwear,6,399,2394,Hyderabad,T20250212-HYD
2025-02-12,Printed A-Line Kurti,Women · Topwear,9,799,7191,Hyderabad,T20250212-HYD
2025-02-12,Ribbed Knit Top,Women · Topwear,2,549,1098,Hyderabad,T20250212-HYD
